too_id,fiber_type,catalogid,sdss_id,gaia_dr3_source_id,twomass_pts_key,sky_brightness_mode,ra,dec,pmra,pmdec,epoch,parallax,lambda_eff,u_mag,g_mag,r_mag,i_mag,z_mag,optical_prov,gaia_bp_mag,gaia_rp_mag,gaia_g_mag,h_mag,delta_ra,delta_dec,can_offset,inertial,n_exposures,priority,active,expiration_date,observed
626,APOGEE,,,,,,47.022446822343824,74.93967657730437,,,,,,12.593231,12.593231,12.593231,12.593231,12.593231,,,,,,,,TRUE,,3,5,TRUE,,FALSE
627,BOSS,,,6717068820745728896,,,283.67120361328125,-39.48267365,-11.293724,-15.585056,,0.31332073,,,,,,,,15.808131,14.679681,15.325939,,,,TRUE,,3,5,TRUE,,FALSE
628,APOGEE,,,5239910820428681600,,,160.40521240234375,-63.92519379,-18.086557,10.412901,,0.65690804,,,,,,,,15.47039,14.305795,14.979796,,,,TRUE,,3,5,TRUE,,FALSE
629,BOSS,,,,,,180.7693634033203,1.5889219045639038,,,,,,22.264975,20.518604,19.548244,19.115389,18.742502,,,,,,,,TRUE,,3,5,TRUE,,FALSE
630,BOSS,,,,,,292.8914794921875,-34.98809052,-5.2540927,-6.1297646,,0.30386332,,,,,,,,,,13.269703,,,,TRUE,,3,5,TRUE,,FALSE
631,APOGEE,,,1828067621730994176,,,298.7998352050781,23.10990333557129,-4.361742,-4.4423203,,0.3628621,,,,,,,,15.180392,13.0500555,14.08248,,,,TRUE,,3,5,TRUE,,FALSE
632,BOSS,,,1437513429279909888,,,257.1270751953125,60.06772232055664,-1.443397,-28.834328,,2.7050111,,,,,,,,14.673526,13.450518,14.134826,,,,TRUE,,3,5,TRUE,,FALSE
633,APOGEE,,,1624140581608443136,,,249.01657104492188,59.466522216796875,-3.55073,15.570146,,6.0966334,,,,,,,,14.151682,12.556417,13.398576,,,,TRUE,,3,5,TRUE,,FALSE
634,BOSS,63050396580706445,,280788061119781248,,,76.26654052734375,57.86122131347656,-1.7969649,-5.7395463,,1.4884235,,,,,,,,15.631335,14.377442,15.083575,,,,TRUE,,3,5,TRUE,,FALSE
635,BOSS,,,,,,222.7592773,-59.18612671,-4.2488303,-2.3025928,,0.38976878,,,,,,,,,,12.312154,,,,TRUE,,3,5,TRUE,,FALSE
636,APOGEE,,,,,,322.54848873268315,-57.47709268,,,,,,,,,,,,,,15.082321,,,,TRUE,,3,5,TRUE,,FALSE
637,BOSS,,,,,,271.96917724609375,-33.23094177,0.75122035,-3.8097816,,0.5921568,,,,,,,,,,14.068474,,,,TRUE,,3,5,TRUE,,FALSE
638,APOGEE,,,,,,95.54370880126953,4.876046180725098,-9.378868,-29.56437,,3.2606373,,,,,,,,,,12.708214,,,,TRUE,,3,5,TRUE,,FALSE
639,APOGEE,,,3818265272340159488,,,166.7407684326172,7.130058288574219,-1.3629947,-6.9724464,,0.22826472,,,,,,,,15.51967,14.326375,14.997889,,,,TRUE,,3,5,TRUE,,FALSE
640,BOSS,,,4240706779431051136,,,299.4292297363281,1.317088246,-14.469922,-3.223084,,2.9701314,,,,,,,,16.710316,14.714756,15.709409,,,,TRUE,,3,5,TRUE,,FALSE
641,APOGEE,,,1109255194880907904,,,106.37728881835938,69.67102051,0.51022106,-3.6206582,,0.54947853,,,,,,,,14.378126,13.609616,14.075171,,,,TRUE,,3,5,TRUE,,FALSE
642,BOSS,,,,,,110.0755526273399,44.07568803915038,,,,,,,,,,,,,,12.781383,,,,TRUE,,3,5,TRUE,,FALSE
643,APOGEE,,,,,,246.60586547851562,77.92977905273438,,,,,,21.171444,25.668007,25.896032,25.68073,23.355572,,,,,,,,TRUE,,3,5,TRUE,,FALSE
644,BOSS,,,,,,53.16736448742243,-0.359860154,,,,,,,,,,,,,,13.013135,,,,TRUE,,3,5,TRUE,,FALSE
645,APOGEE,,,,,,196.5104522705078,-54.84932709,-7.368508,-0.9708531,,0.45204172,,,,,,,,,,15.622104,,,,TRUE,,3,5,TRUE,,FALSE
646,APOGEE,63050395395142672,84081936,4093215369178648576,,,278.3622741699219,-19.27349091,-4.96884,-6.458835,,0.10351104,,,,,,,,15.780024,13.405675,14.505188,,,,TRUE,,3,5,TRUE,,FALSE
647,APOGEE,,,4531169542151985920,,,281.2217712402344,21.701467514038086,-1.0566115,-11.775431,,-2.5769944,,,,,,,,15.853795,14.943877,15.9167385,,,,TRUE,,3,5,TRUE,,FALSE
648,BOSS,63050396348720310,,6008871732037501824,,,237.3400421142578,-37.95759964,-4.0620246,-1.6649269,,0.28386253,,,,,,,,15.759646,14.176156,15.023356,,,,TRUE,,3,5,TRUE,,FALSE
649,APOGEE,,,,,,264.8172607421875,-43.66769409,2.2217822,-3.4967396,,0.36767536,,,,,,,,,,12.472592,,,,TRUE,,3,5,TRUE,,FALSE
650,BOSS,,,,,,163.0165557861328,33.80036926269531,,,,,,22.978676,21.43995,20.62619,20.35532,20.020502,,,,,,,,TRUE,,3,5,TRUE,,FALSE
651,BOSS,,,,,,97.71913146972656,-11.46373558,-2.1852167,0.2869014,,0.38194057,,,,,,,,,,14.568674,,,,TRUE,,3,5,TRUE,,FALSE
652,BOSS,63050396311293802,,,186118489,,260.1236572265625,-33.23654175,,,,,,,,,,,,,,,13.381,,,TRUE,,3,5,TRUE,,FALSE
653,APOGEE,,,,1130285009,,269.9403076171875,4.377375126,,,,,,,,,,,,,,,13.256,,,TRUE,,3,5,TRUE,,FALSE
654,APOGEE,,,,,,245.4011688232422,-49.87039948,-1.9234682,-5.8600526,,1.1432875,,,,,,,,,,15.273315,,,,TRUE,,3,5,TRUE,,FALSE
655,APOGEE,,,,,,47.969597179348916,59.55456899311369,,,,,,,,,,,,,,14.545984,,,,TRUE,,3,5,TRUE,,FALSE
656,BOSS,,,,,,153.13397216796875,23.541107177734375,,,,,,24.72344,23.822668,23.088736,22.425251,22.091562,,,,,,,,TRUE,,3,5,TRUE,,FALSE
657,APOGEE,,,4323322502614346240,,,292.5484313964844,18.46716309,1.8744264,-4.1307507,,1.2584507,,,,,,,,15.888413,14.439618,15.231233,,,,TRUE,,3,5,TRUE,,FALSE
658,BOSS,,,,,,288.3132019042969,49.30097198486328,-0.24305704,-4.982285,,0.40894723,,,,,,,,,,15.271489,,,,TRUE,,3,5,TRUE,,FALSE
659,BOSS,,,1929844052953481856,,,346.4954833984375,39.57917404174805,-0.14140293,-3.681939,,0.34070587,,,,,,,,16.119486,15.188096,15.736088,,,,TRUE,,3,5,TRUE,,FALSE
660,APOGEE,,,,,,106.47402954101562,-30.83817101,-1.729902,6.425692,,0.3843502,,,,,,,,,,12.659388,,,,TRUE,,3,5,TRUE,,FALSE
661,BOSS,,,1766165838597968512,,,328.8971252441406,12.091068267822266,-0.65562296,-6.398968,,0.44918057,,,,,,,,15.6873665,14.757081,15.307294,,,,TRUE,,3,5,TRUE,,FALSE
662,APOGEE,,,,,,73.14367958262281,-40.14045529,,,,,,16.987528,16.987528,16.987528,16.987528,16.987528,,,,,,,,TRUE,,3,5,TRUE,,FALSE
663,BOSS,,,,,,84.07003021240234,19.79519271850586,,,,,,21.463827,19.828781,18.931585,18.528864,18.322441,,,,,,,,TRUE,,3,5,TRUE,,FALSE
664,APOGEE,,,,,,50.91654586791992,-6.819466591,,,,,,23.06522,23.622742,22.36015,21.311632,20.6874,,,,,,,,TRUE,,3,5,TRUE,,FALSE
665,APOGEE,,,,,,165.99316070380303,-6.453546362,,,,,,,,,,,,,,12.16694,,,,TRUE,,3,5,TRUE,,FALSE
666,BOSS,,,,,,318.1880187988281,53.715415954589844,,,,,,25.535301,24.789057,22.254484,20.68076,19.682112,,,,,,,,TRUE,,3,5,TRUE,,FALSE
667,APOGEE,,,,,,255.06405639648438,-31.3215847,-0.24710181,-1.2864136,,0.15464613,,,,,,,,,,14.468799,,,,TRUE,,3,5,TRUE,,FALSE
668,APOGEE,,,5882457890962812544,,,236.52565002441406,-57.5420723,-6.6589403,-7.1031914,,0.74118584,,,,,,,,16.555948,15.239271,15.972748,,,,TRUE,,3,5,TRUE,,FALSE
669,BOSS,,,,,,122.61570773706015,-28.94082615,,,,,,,,,,,,,,17.066856,,,,TRUE,,3,5,TRUE,,FALSE
670,BOSS,,,3132997124234483584,,,103.61636352539062,6.994454860687256,-0.059630644,-1.2991401,,0.345966,,,,,,,,15.865173,15.143417,15.593595,,,,TRUE,,3,5,TRUE,,FALSE
671,BOSS,,,,,,126.40337938693514,-72.38305319,,,,,,,,,,,,,,16.297142,,,,TRUE,,3,5,TRUE,,FALSE
672,BOSS,,,,,,261.15211040498104,-60.27667738,,,,,,11.887927,11.887927,11.887927,11.887927,11.887927,,,,,,,,TRUE,,3,5,TRUE,,FALSE
673,BOSS,63050394814635134,55602755,545050904852218752,,,38.80365753173828,70.46918487548828,-1.1128917,0.74980956,,0.6162754,,,,,,,,13.592728,11.697813,12.6525755,,,,TRUE,,3,5,TRUE,,FALSE
674,APOGEE,,,5249032059625742080,,,145.55194091796875,-65.58695984,-1.0743951,4.856339,,0.27172175,,,,,,,,14.70392,13.293571,14.116903,,,,TRUE,,3,5,TRUE,,FALSE
675,APOGEE,,,,,,275.9591064453125,49.99051284790039,-3.2505305,8.570398,,1.2883335,,,,,,,,,,12.525419,,,,TRUE,,3,5,TRUE,,FALSE
676,BOSS,,,,,,226.7289581298828,-71.52174377,-5.265412,-4.791294,,0.02509018,,,,,,,,,,15.974443,,,,TRUE,,3,5,TRUE,,FALSE
677,APOGEE,,,,,,11.762564659118652,34.70375442504883,,,,,,22.03019,21.416128,20.94479,20.539503,20.456787,,,,,,,,TRUE,,3,5,TRUE,,FALSE
678,APOGEE,,,,,,240.90713899274846,-56.66832304,,,,,,16.380571,16.380571,16.380571,16.380571,16.380571,,,,,,,,TRUE,,3,5,TRUE,,FALSE
679,APOGEE,,,,,,288.5784714648988,-78.72000494,,,,,,16.639513,16.639513,16.639513,16.639513,16.639513,,,,,,,,TRUE,,3,5,TRUE,,FALSE
680,BOSS,63050396284544512,105570651,5964965105999673984,,,253.16136169433594,-42.75876236,-0.72600865,-2.210445,,0.55161256,,,,,,,,16.241434,14.476761,15.389992,,,,TRUE,,3,5,TRUE,,FALSE
681,BOSS,,,1830889346490600960,,,307.6405944824219,23.03294563293457,-4.6288095,-6.200954,,0.36149803,,,,,,,,15.521128,14.753385,15.218862,,,,TRUE,,3,5,TRUE,,FALSE
682,APOGEE,,,,,,268.88909912109375,38.70267868041992,-0.090308264,-2.4719143,,0.092193425,,,,,,,,,,14.748493,,,,TRUE,,3,5,TRUE,,FALSE
683,APOGEE,,,,,,281.0074462890625,36.27869415283203,-3.0290263,-3.2106783,,0.15975347,,,,,,,,,,15.70615,,,,TRUE,,3,5,TRUE,,FALSE
684,BOSS,,,,,,143.25886563099223,23.64804358821003,,,,,,18.342402,18.342402,18.342402,18.342402,18.342402,,,,,,,,TRUE,,3,5,TRUE,,FALSE
685,BOSS,,,,,,126.0080566,56.96689987182617,,,,,,23.543585,23.344305,21.947147,21.15077,20.555872,,,,,,,,TRUE,,3,5,TRUE,,FALSE
686,APOGEE,,,5373515982979209344,,,172.9967803955078,-48.67851257,-4.2144256,3.8864522,,0.5731298,,,,,,,,15.40565,14.378716,14.978219,,,,TRUE,,3,5,TRUE,,FALSE
687,APOGEE,,,6716103174659184512,,,282.1134338378906,-42.4707756,7.0793095,-6.7159753,,0.7386296,,,,,,,,11.950217,10.31549,11.172389,,,,TRUE,,3,5,TRUE,,FALSE
688,BOSS,63050395947352095,,,336987893,,122.17324829101562,-44.22309494,,,,,,,,,,,,,,,14.591,,,TRUE,,3,5,TRUE,,FALSE
689,BOSS,,,3121901260906583936,,,93.93719482421875,0.072815478,-2.132785,-5.7796674,,0.8108896,,,,,,,,16.400904,15.308849,15.938829,,,,TRUE,,3,5,TRUE,,FALSE
690,APOGEE,,,,,,137.59443235027825,-23.89913837,,,,,,,,,,,,,,18.569742,,,,TRUE,,3,5,TRUE,,FALSE
691,BOSS,,,,,,65.65604456280583,-62.26898483,,,,,,,,,,,,,,10.814568,,,,TRUE,,3,5,TRUE,,FALSE
692,APOGEE,,,,,,179.89828491210938,18.013010025024414,,,,,,22.589579,22.722742,22.34042,23.097742,22.631636,,,,,,,,TRUE,,3,5,TRUE,,FALSE
693,BOSS,63050395172847232,,3931733497937010304,,,188.03741455078125,12.633756637573242,-16.343481,-19.970377,,0.34295577,,,,,,,,15.611786,14.874605,15.328423,,,,TRUE,,3,5,TRUE,,FALSE
694,BOSS,,,,,,167.84895602297226,-15.7388085,,,,,,16.320738,16.320738,16.320738,16.320738,16.320738,,,,,,,,TRUE,,3,5,TRUE,,FALSE
695,APOGEE,,,,,,138.51329040527344,13.971419334411621,,,,,,25.634636,25.051765,25.311922,22.630032,24.02609,,,,,,,,TRUE,,3,5,TRUE,,FALSE
696,BOSS,,,,,,299.9789123535156,-0.046156041,,,,,,20.656265,19.206242,18.452616,18.158573,18.06457,,,,,,,,TRUE,,3,5,TRUE,,FALSE
697,BOSS,,,,,,25.855222702026367,61.590553283691406,1.3871891,0.07404502,,0.34814754,,,,,,,,,,14.339257,,,,TRUE,,3,5,TRUE,,FALSE
698,BOSS,,,,,,168.72567001446882,-0.619465641,,,,,,,,,,,,,,18.394283,,,,TRUE,,3,5,TRUE,,FALSE
699,BOSS,,,,,,268.70269775390625,-30.15050316,-6.437551,-9.275833,,-0.10276061,,,,,,,,,,15.5457735,,,,TRUE,,3,5,TRUE,,FALSE
700,APOGEE,,,,,,34.926255052624015,-36.19858422,,,,,,,,,,,,,,16.466764,,,,TRUE,,3,5,TRUE,,FALSE
701,BOSS,,,,,,25.606897354125977,49.938133239746094,,,,,,23.928705,22.335455,21.270618,20.89132,20.500801,,,,,,,,TRUE,,3,5,TRUE,,FALSE
702,BOSS,63050395066828946,70316989,2539074546729616384,,,16.27984046936035,2.2418770790100098,-1.5687217,-47.84853,,7.1026936,,,,,,,,16.288002,13.908887,15.021954,,,,TRUE,,3,5,TRUE,,FALSE
703,BOSS,,,,,,193.019043,19.056764602661133,,,,,,22.776123,23.021446,22.67031,22.255188,21.997519,,,,,,,,TRUE,,3,5,TRUE,,FALSE
704,BOSS,,,,,,329.76963715425313,40.133929462273755,,,,,,,,,,,,,,13.3590145,,,,TRUE,,3,5,TRUE,,FALSE
705,BOSS,,,,,,306.0335792212571,28.636935964376093,,,,,,11.069528,11.069528,11.069528,11.069528,11.069528,,,,,,,,TRUE,,3,5,TRUE,,FALSE
706,BOSS,,,,,,332.1538296,-44.8502313,,,,,,17.29722,17.29722,17.29722,17.29722,17.29722,,,,,,,,TRUE,,3,5,TRUE,,FALSE
707,APOGEE,,,,,,212.5724078595871,38.80531474751638,,,,,,,,,,,,,,18.252222,,,,TRUE,,3,5,TRUE,,FALSE
708,BOSS,,,,,,254.51085625541538,17.986795420590113,,,,,,11.880822,11.880822,11.880822,11.880822,11.880822,,,,,,,,TRUE,,3,5,TRUE,,FALSE
709,APOGEE,63050396004544868,,5759658586838123904,,,138.12020874023438,-3.854115963,-0.5739141,6.2576075,,1.0293179,,,,,,,,16.40944,15.327415,15.949825,,,,TRUE,,3,5,TRUE,,FALSE
710,BOSS,,,,,,273.72955322265625,13.53879451751709,,,,,,23.495577,24.596123,23.687021,21.852497,20.699657,,,,,,,,TRUE,,3,5,TRUE,,FALSE
711,APOGEE,,,,,,71.64082336425781,25.99337387084961,,,,,,23.749523,23.775595,22.014788,21.51998,20.929379,,,,,,,,TRUE,,3,5,TRUE,,FALSE
712,APOGEE,,,,,,186.08087660510873,-36.6525981,,,,,,16.571892,16.571892,16.571892,16.571892,16.571892,,,,,,,,TRUE,,3,5,TRUE,,FALSE
713,APOGEE,,,6025706320208414464,,,247.59063720703125,-30.79616356,4.3588715,-2.420482,,0.69343734,,,,,,,,15.471722,14.216216,14.925211,,,,TRUE,,3,5,TRUE,,FALSE
714,BOSS,,,3241144430807626624,,,80.60289001464844,7.367914677,-0.8969869,-7.7346926,,1.382505,,,,,,,,16.009401,14.566895,15.355196,,,,TRUE,,3,5,TRUE,,FALSE
715,BOSS,,,,,,271.39300082543144,46.55634094368199,,,,,,,,,,,,,,10.244609,,,,TRUE,,3,5,TRUE,,FALSE
716,BOSS,,,,,,23.66095733642578,15.261680603027344,,,,,,23.644846,22.435852,20.862713,19.294363,18.41552,,,,,,,,TRUE,,3,5,TRUE,,FALSE
717,APOGEE,,,,,,322.2274169921875,-0.590832531,,,,,,23.805775,24.429989,22.949827,21.126722,20.545622,,,,,,,,TRUE,,3,5,TRUE,,FALSE
718,APOGEE,,,,,,304.1852359948902,34.06479406598626,,,,,,13.64525,13.64525,13.64525,13.64525,13.64525,,,,,,,,TRUE,,3,5,TRUE,,FALSE
719,BOSS,,,,,,251.86422729492188,-51.3959465,-5.093829,-8.169218,,0.2131737,,,,,,,,,,15.3645,,,,TRUE,,3,5,TRUE,,FALSE
720,BOSS,,,2835488484847979392,,,343.54437255859375,21.41486167907715,-5.741491,-7.258939,,0.47317186,,,,,,,,16.050394,15.072262,15.64481,,,,TRUE,,3,5,TRUE,,FALSE
721,APOGEE,,,,,,116.81072998046875,11.095338821411133,,,,,,23.387857,21.081778,19.675722,18.33133,17.594755,,,,,,,,TRUE,,3,5,TRUE,,FALSE
722,BOSS,,,,,,246.3214111328125,11.24138069152832,,,,,,23.751179,23.2066,21.43003,20.974337,20.259226,,,,,,,,TRUE,,3,5,TRUE,,FALSE
723,BOSS,,,2010512609746444800,,,349.7590026855469,58.80140305,4.0483913,5.9489098,,1.707869,,,,,,,,13.616804,12.218917,12.989533,,,,TRUE,,3,5,TRUE,,FALSE
724,APOGEE,63050395915842861,,,364298133,,158.62567138671875,-46.50204086,,,,,,,,,,,,,,,13.845,,,TRUE,,3,5,TRUE,,FALSE
725,APOGEE,,,,,,50.450740814208984,-10.05507278,7.3589134,3.1742864,,1.4537246,,,,,,,,,,13.9649515,,,,TRUE,,3,5,TRUE,,FALSE
726,APOGEE,63050396257446878,,,509542949,,265.7121582,-42.94263458,,,,,,,,,,,,,,,15.605,,,TRUE,,3,5,TRUE,,FALSE
727,APOGEE,,,,,,213.36016729262968,66.36469028116284,,,,,,,,,,,,,,13.7149935,,,,TRUE,,3,5,TRUE,,FALSE
728,BOSS,63050395310110525,82846404,4062650251620456320,,,269.51629638671875,-28.18788719,-3.4247487,-3.192317,,0.12746431,,,,,,,,16.594908,13.877666,15.1447935,,,,TRUE,,3,5,TRUE,,FALSE
729,BOSS,,,6850123368518983296,,,301.7012634277344,-26.34278488,-12.844619,-8.975983,,1.8555686,,,,,,,,14.2311325,13.245338,13.821969,,,,TRUE,,3,5,TRUE,,FALSE
730,APOGEE,,,,,,136.85687255859375,-78.54324341,-4.0846767,5.270097,,0.9188102,,,,,,,,,,14.022322,,,,TRUE,,3,5,TRUE,,FALSE
731,APOGEE,,,,,,23.797475795686076,40.64391002155443,,,,,,,,,,,,,,18.911325,,,,TRUE,,3,5,TRUE,,FALSE
732,APOGEE,,,,,,282.5932312011719,-43.28892517,-0.66710424,-4.556592,,0.6196578,,,,,,,,,,15.696882,,,,TRUE,,3,5,TRUE,,FALSE
733,BOSS,,,,,,225.7871993265267,-32.32782521,,,,,,,,,,,,,,17.2334,,,,TRUE,,3,5,TRUE,,FALSE
734,BOSS,,,5353313728148466560,,,163.94558715820312,-54.34112549,-12.664168,3.5706484,,0.90668046,,,,,,,,15.208982,14.314089,14.859728,,,,TRUE,,3,5,TRUE,,FALSE
735,APOGEE,,,3106999103078443392,,,100.87773132324219,-1.859912157,-2.5714169,-4.888764,,0.59306073,,,,,,,,15.75083,14.598829,15.258438,,,,TRUE,,3,5,TRUE,,FALSE
736,BOSS,,,,,,340.4651794433594,7.045726299285889,,,,,,24.19283,24.443758,23.48346,21.964752,20.670155,,,,,,,,TRUE,,3,5,TRUE,,FALSE
737,APOGEE,,,5642574239297432960,,,132.06312561035156,-28.95905495,-5.906987,10.43581,,0.57630783,,,,,,,,15.203885,14.449873,14.916971,,,,TRUE,,3,5,TRUE,,FALSE
738,APOGEE,,,,,,99.78807067871094,6.5213704109191895,-0.74904996,-1.4589043,,0.47667935,,,,,,,,,,15.317928,,,,TRUE,,3,5,TRUE,,FALSE
739,BOSS,,,,,,149.8709716796875,-60.6295166,-6.522493,3.663718,,0.5783178,,,,,,,,,,13.791664,,,,TRUE,,3,5,TRUE,,FALSE
740,APOGEE,,,3329569290516933760,,,90.73058319091797,9.094842910766602,-0.2895797,-0.57927567,,0.25136864,,,,,,,,16.27239,15.3428545,15.898054,,,,TRUE,,3,5,TRUE,,FALSE
741,APOGEE,,,6650671443847691136,,,284.35382080078125,-53.11709213,-1.9808316,-46.54312,,2.1789443,,,,,,,,13.494103,12.559968,13.111522,,,,TRUE,,3,5,TRUE,,FALSE
742,BOSS,,,4050325787194680704,,,271.6543884277344,-29.4303894,-3.6120505,-2.06348,,0.08820779,,,,,,,,16.695887,14.519068,15.693476,,,,TRUE,,3,5,TRUE,,FALSE
743,BOSS,,,,,,268.9346898086833,12.454465266752877,,,,,,17.274124,17.274124,17.274124,17.274124,17.274124,,,,,,,,TRUE,,3,5,TRUE,,FALSE
744,APOGEE,,,,,,55.946238333998224,-41.70299554,,,,,,,,,,,,,,13.916159,,,,TRUE,,3,5,TRUE,,FALSE
745,APOGEE,,,4366621442288269440,,,257.72357177734375,-3.452363014,2.5626132,-5.779537,,0.710851,,,,,,,,16.010384,14.618831,15.388045,,,,TRUE,,3,5,TRUE,,FALSE
746,BOSS,,,,,,8.895346481236501,-78.97528164,,,,,,,,,,,,,,11.143398,,,,TRUE,,3,5,TRUE,,FALSE
747,BOSS,,,6005670538289801728,,,230.7232666015625,-40.60255051,-7.1774054,-3.5817986,,0.24272409,,,,,,,,13.762442,12.181204,13.018794,,,,TRUE,,3,5,TRUE,,FALSE
748,APOGEE,,,,,,193.96628059546197,-35.80317586,,,,,,13.671679,13.671679,13.671679,13.671679,13.671679,,,,,,,,TRUE,,3,5,TRUE,,FALSE
749,APOGEE,,,5800415803577100544,,,223.76812744140625,-67.8188324,-0.9367328,-2.0261197,,0.522676,,,,,,,,16.297068,15.160863,15.819065,,,,TRUE,,3,5,TRUE,,FALSE
750,APOGEE,,,,,,165.55442810058594,4.765070438,,,,,,24.99194,22.64101,22.191637,21.646763,21.101414,,,,,,,,TRUE,,3,5,TRUE,,FALSE
751,APOGEE,,,,,,75.59630352722719,-73.01058809,,,,,,12.21661,12.21661,12.21661,12.21661,12.21661,,,,,,,,TRUE,,3,5,TRUE,,FALSE
752,BOSS,,,,,,304.6621510869511,9.333332280652385,,,,,,13.373174,13.373174,13.373174,13.373174,13.373174,,,,,,,,TRUE,,3,5,TRUE,,FALSE
753,BOSS,,,,,,301.1188659667969,56.62852859,-1.8412336,-4.444554,,0.8093027,,,,,,,,,,15.050184,,,,TRUE,,3,5,TRUE,,FALSE
754,APOGEE,,,4103933477262374144,,,277.0104064941406,-15.29951668,-2.4243894,-0.16768308,,0.5393106,,,,,,,,16.309261,13.985131,15.139687,,,,TRUE,,3,5,TRUE,,FALSE
755,BOSS,,,,,,244.52293395996094,-56.94312286,-1.0634936,-2.0093563,,0.71365845,,,,,,,,,,15.908218,,,,TRUE,,3,5,TRUE,,FALSE
756,BOSS,,,,,,354.3045316,-71.65132399,,,,,,16.974426,16.974426,16.974426,16.974426,16.974426,,,,,,,,TRUE,,3,5,TRUE,,FALSE
757,APOGEE,,,,,,233.6106719970703,-0.575558662,,,,,,24.291021,24.859365,23.096926,21.948692,21.210947,,,,,,,,TRUE,,3,5,TRUE,,FALSE
758,APOGEE,63050395167347742,,3692529314475852800,,,196.85980224609375,3.5517666339874268,-7.696554,-8.360602,,0.5476423,,,,,,,,16.189621,15.3672285,15.860579,,,,TRUE,,3,5,TRUE,,FALSE
759,APOGEE,,,,,,52.352375529282156,-32.16997465,,,,,,,,,,,,,,10.239092,,,,TRUE,,3,5,TRUE,,FALSE
760,APOGEE,,,,,,126.1578140258789,4.685936928,,,,,,21.436756,20.520584,20.100576,19.975004,19.89709,,,,,,,,TRUE,,3,5,TRUE,,FALSE
761,APOGEE,,,,,,258.6173793527478,-26.71359459,,,,,,,,,,,,,,13.605102,,,,TRUE,,3,5,TRUE,,FALSE
762,APOGEE,,,,,,301.83258056640625,-56.92250061,1.4338254,-7.74661,,1.2888033,,,,,,,,,,15.930237,,,,TRUE,,3,5,TRUE,,FALSE
763,APOGEE,,,,256080257,,112.41814422607422,-31.36370468,,,,,,,,,,,,,,,13.681,,,TRUE,,3,5,TRUE,,FALSE
764,BOSS,,,,,,234.03001403808594,-44.81321335,-5.3285155,-8.016707,,0.15444714,,,,,,,,,,15.243349,,,,TRUE,,3,5,TRUE,,FALSE
765,APOGEE,,,,,,246.27325439453125,38.879390716552734,,,,,,21.77627,24.869308,24.273453,23.471102,23.201963,,,,,,,,TRUE,,3,5,TRUE,,FALSE
766,BOSS,63050395298059403,82542340,4059839624986299776,,,260.8334655761719,-28.30197716,-8.155158,-4.8619094,,0.33258292,,,,,,,,17.670832,13.963033,15.50557,,,,TRUE,,3,5,TRUE,,FALSE
767,APOGEE,,,2222177222384352000,,,321.9098205566406,67.72821044921875,-8.73959,-10.185197,,0.73321354,,,,,,,,16.572014,14.993909,15.838233,,,,TRUE,,3,5,TRUE,,FALSE
768,APOGEE,,,,,,100.13993072509766,5.776090145111084,-1.2480513,-0.25820345,,0.3522603,,,,,,,,,,13.700542,,,,TRUE,,3,5,TRUE,,FALSE
769,APOGEE,,,,,,80.89618225,-1.530449465,,,,,,15.530667,15.530667,15.530667,15.530667,15.530667,,,,,,,,TRUE,,3,5,TRUE,,FALSE
770,BOSS,,,5253794491193589632,,,158.1056671142578,-61.82350922,-10.507338,5.430892,,0.32742828,,,,,,,,16.36453,14.898926,15.708527,,,,TRUE,,3,5,TRUE,,FALSE
771,BOSS,63050395108801371,,3089013944703201920,,,118.09583282470703,3.1013076305389404,0.8932194,-4.4493136,,0.41042665,,,,,,,,16.108273,15.160632,15.715683,,,,TRUE,,3,5,TRUE,,FALSE
772,BOSS,63050394836852432,,1106931170899675648,,,95.13321685791016,69.16665649414062,-3.4835591,2.615431,,0.8466822,,,,,,,,13.999116,13.255476,13.708236,,,,TRUE,,3,5,TRUE,,FALSE
773,APOGEE,,,532415420307585408,,,22.01511573791504,69.57236481,-5.973365,0.9934996,,1.8994496,,,,,,,,14.764286,13.474416,14.207004,,,,TRUE,,3,5,TRUE,,FALSE
774,BOSS,,,,,,254.4734569735469,-66.75162717,,,,,,,,,,,,,,16.042562,,,,TRUE,,3,5,TRUE,,FALSE
775,APOGEE,,,5957751175917593984,,,267.6961669921875,-40.93287659,-3.610069,-2.5184033,,0.18943155,,,,,,,,16.68221,15.043168,15.968863,,,,TRUE,,3,5,TRUE,,FALSE
776,BOSS,,,5950577137393019520,,,259.8725280761719,-48.1771431,0.5076111,0.080944814,,1.146699,,,,,,,,16.27199,15.054531,15.740855,,,,TRUE,,3,5,TRUE,,FALSE
777,APOGEE,,,,,,13.569993019104004,44.72898864746094,,,,,,23.05872,20.15581,18.638502,17.778656,17.30898,,,,,,,,TRUE,,3,5,TRUE,,FALSE
778,APOGEE,,,,,,255.78040235274045,-79.52085637,,,,,,,,,,,,,,16.433317,,,,TRUE,,3,5,TRUE,,FALSE
779,BOSS,,,5317412371389704960,,,132.6694336,-54.0884285,-5.328707,6.5619383,,0.4005361,,,,,,,,15.3143,14.568138,15.026148,,,,TRUE,,3,5,TRUE,,FALSE
780,APOGEE,,,,,,205.52264404296875,-56.49792862,-6.700245,-2.529205,,0.3872656,,,,,,,,,,15.862718,,,,TRUE,,3,5,TRUE,,FALSE
